from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_route_id,to_route_id,from_trip_id,to_trip_id
ch:1:sloid:92785:0:711633,ch:1:sloid:92785:0:79317,2,120,,,,
ch:1:sloid:92724:0:15683,ch:1:sloid:92724:0:197069,2,120,,,,
ch:1:sloid:92724:0:197069,ch:1:sloid:92724:0:15683,2,120,,,,
ch:1:sloid:92740:0:156085,ch:1:sloid:92740:0:72617,2,120,,,,
ch:1:sloid:92740:0:72617,ch:1:sloid:92740:0:156085,2,120,,,,
ch:1:sloid:93192:0:69567,ch:1:sloid:93192:0:764772,2,120,,,,
ch:1:sloid:93192:0:764772,ch:1:sloid:93192:0:69567,2,120,,,,
ch:1:sloid:93133:0:652072,ch:1:sloid:93133:0:456861,2,120,,,,
ch:1:sloid:93133:0:456861,ch:1:sloid:93133:0:652072,2,120,,,,
ch:1:sloid:87075:0:147099,ch:1:sloid:87075:0:423883,2,120,,,,
ch:1:sloid:87075:0:147099,ch:1:sloid:87075:0:467223,2,120,,,,
ch:1:sloid:87075:0:147099,ch:1:sloid:87075:0:30765,2,120,,,,
ch:1:sloid:87075:0:147099,ch:1:sloid:87075:0:830744,2,120,,,,
ch:1:sloid:87075:0:147099,ch:1:sloid:87075:0:439820,2,240,,,,
ch:1:sloid:87075:0:147099,ch:1:sloid:87075:0:337873,2,120,,,,
ch:1:sloid:87075:0:147099,ch:1:sloid:87075:0:326316,2,120,,,,
ch:1:sloid:87075:0:423883,ch:1:sloid:87075:0:147099,2,120,,,,
ch:1:sloid:87075:0:423883,ch:1:sloid:87075:0:467223,2,120,,,,
ch:1:sloid:87075:0:423883,ch:1:sloid:87075:0:30765,2,120,,,,
ch:1:sloid:87075:0:423883,ch:1:sloid:87075:0:830744,2,120,,,,
ch:1:sloid:87075:0:423883,ch:1:sloid:87075:0:439820,2,180,,,,
ch:1:sloid:87075:0:423883,ch:1:sloid:87075:0:337873,2,120,,,,
ch:1:sloid:87075:0:423883,ch:1:sloid:87075:0:326316,2,120,,,,
ch:1:sloid:87075:0:467223,ch:1:sloid:87075:0:147099,2,120,,,,
ch:1:sloid:87075:0:467223,ch:1:sloid:87075:0:423883,2,120,,,,
ch:1:sloid:87075:0:467223,ch:1:sloid:87075:0:30765,2,120,,,,
ch:1:sloid:87075:0:467223,ch:1:sloid:87075:0:830744,2,120,,,,
ch:1:sloid:87075:0:467223,ch:1:sloid:87075:0:439820,2,180,,,,
ch:1:sloid:87075:0:467223,ch:1:sloid:87075:0:337873,2,120,,,,
ch:1:sloid:87075:0:467223,ch:1:sloid:87075:0:326316,2,120,,,,
ch:1:sloid:87075:0:30765,ch:1:sloid:87075:0:147099,2,120,,,,
ch:1:sloid:87075:0:30765,ch:1:sloid:87075:0:423883,2,120,,,,
ch:1:sloid:87075:0:30765,ch:1:sloid:87075:0:467223,2,120,,,,
ch:1:sloid:87075:0:30765,ch:1:sloid:87075:0:830744,2,120,,,,
ch:1:sloid:87075:0:30765,ch:1:sloid:87075:0:439820,2,120,,,,
ch:1:sloid:87075:0:30765,ch:1:sloid:87075:0:337873,2,120,,,,
ch:1:sloid:87075:0:30765,ch:1:sloid:87075:0:326316,2,120,,,,
ch:1:sloid:87075:0:830744,ch:1:sloid:87075:0:147099,2,120,,,,
ch:1:sloid:87075:0:830744,ch:1:sloid:87075:0:423883,2,120,,,,
ch:1:sloid:87075:0:830744,ch:1:sloid:87075:0:467223,2,120,,,,
ch:1:sloid:87075:0:830744,ch:1:sloid:87075:0:30765,2,120,,,,
ch:1:sloid:87075:0:830744,ch:1:sloid:87075:0:439820,2,120,,,,
ch:1:sloid:87075:0:830744,ch:1:sloid:87075:0:337873,2,120,,,,
ch:1:sloid:87075:0:830744,ch:1:sloid:87075:0:326316,2,120,,,,
ch:1:sloid:87075:0:439820,ch:1:sloid:87075:0:147099,2,240,,,,
ch:1:sloid:87075:0:439820,ch:1:sloid:87075:0:423883,2,180,,,,
ch:1:sloid:87075:0:439820,ch:1:sloid:87075:0:467223,2,180,,,,
ch:1:sloid:87075:0:439820,ch:1:sloid:87075:0:30765,2,120,,,,
ch:1:sloid:87075:0:439820,ch:1:sloid:87075:0:830744,2,120,,,,
ch:1:sloid:87075:0:439820,ch:1:sloid:87075:0:337873,2,180,,,,
ch:1:sloid:87075:0:439820,ch:1:sloid:87075:0:326316,2,240,,,,
ch:1:sloid:87075:0:337873,ch:1:sloid:87075:0:147099,2,120,,,,
ch:1:sloid:87075:0:337873,ch:1:sloid:87075:0:423883,2,120,,,,
ch:1:sloid:87075:0:337873,ch:1:sloid:87075:0:467223,2,120,,,,
ch:1:sloid:87075:0:337873,ch:1:sloid:87075:0:30765,2,120,,,,
ch:1:sloid:87075:0:337873,ch:1:sloid:87075:0:830744,2,120,,,,
ch:1:sloid:87075:0:337873,ch:1:sloid:87075:0:439820,2,180,,,,
ch:1:sloid:87075:0:337873,ch:1:sloid:87075:0:326316,2,120,,,,
ch:1:sloid:87075:0:326316,ch:1:sloid:87075:0:147099,2,120,,,,
ch:1:sloid:87075:0:326316,ch:1:sloid:87075:0:423883,2,120,,,,
ch:1:sloid:87075:0:326316,ch:1:sloid:87075:0:467223,2,120,,,,
ch:1:sloid:87075:0:326316,ch:1:sloid:87075:0:30765,2,120,,,,
ch:1:sloid:87075:0:326316,ch:1:sloid:87075:0:830744,2,120,,,,
ch:1:sloid:87075:0:326316,ch:1:sloid:87075:0:439820,2,240,,,,
ch:1:sloid:87075:0:326316,ch:1:sloid:87075:0:337873,2,120,,,,
ch:1:sloid:92714:0:939257,ch:1:sloid:92714:0:476709,2,120,,,,
ch:1:sloid:92714:0:476709,ch:1:sloid:92714:0:939257,2,120,,,,
ch:1:sloid:92734:0:142925,ch:1:sloid:92734:0:660856,2,120,,,,
ch:1:sloid:92734:0:660856,ch:1:sloid:92734:0:142925,2,120,,,,
ch:1:sloid:92789:0:643261,ch:1:sloid:92789:0:744413,2,120,,,,
ch:1:sloid:92789:0:744413,ch:1:sloid:92789:0:643261,2,120,,,,
ch:1:sloid:87924:0:775393,ch:1:sloid:87924:0:527438,2,180,,,,
ch:1:sloid:87924:0:775393,ch:1:sloid:87924:0:902830,2,180,,,,
ch:1:sloid:87924:0:775393,ch:1:sloid:87924:0:339803,2,120,,,,
ch:1:sloid:87924:0:775393,ch:1:sloid:87924:0:582509,2,240,,,,
ch:1:sloid:87924:0:775393,ch:1:sloid:87924:0:483623,2,240,,,,
ch:1:sloid:87924:0:775393,ch:1:sloid:87924:0:445537,2,240,,,,
ch:1:sloid:87924:0:527438,ch:1:sloid:87924:0:775393,2,180,,,,
ch:1:sloid:87924:0:527438,ch:1:sloid:87924:0:902830,2,240,,,,
ch:1:sloid:87924:0:527438,ch:1:sloid:87924:0:339803,2,180,,,,
ch:1:sloid:87924:0:527438,ch:1:sloid:87924:0:582509,2,120,,,,
ch:1:sloid:87924:0:527438,ch:1:sloid:87924:0:483623,2,120,,,,
ch:1:sloid:87924:0:527438,ch:1:sloid:87924:0:445537,2,120,,,,
ch:1:sloid:87924:0:902830,ch:1:sloid:87924:0:775393,2,180,,,,
ch:1:sloid:87924:0:902830,ch:1:sloid:87924:0:527438,2,240,,,,
ch:1:sloid:87924:0:902830,ch:1:sloid:87924:0:339803,2,180,,,,
ch:1:sloid:87924:0:902830,ch:1:sloid:87924:0:582509,2,180,,,,
ch:1:sloid:87924:0:902830,ch:1:sloid:87924:0:483623,2,120,,,,
ch:1:sloid:87924:0:902830,ch:1:sloid:87924:0:445537,2,120,,,,
ch:1:sloid:87924:0:339803,ch:1:sloid:87924:0:775393,2,120,,,,
ch:1:sloid:87924:0:339803,ch:1:sloid:87924:0:527438,2,180,,,,
ch:1:sloid:87924:0:339803,ch:1:sloid:87924:0:902830,2,180,,,,
ch:1:sloid:87924:0:339803,ch:1:sloid:87924:0:582509,2,240,,,,
ch:1:sloid:87924:0:339803,ch:1:sloid:87924:0:483623,2,240,,,,
ch:1:sloid:87924:0:339803,ch:1:sloid:87924:0:445537,2,240,,,,
ch:1:sloid:87924:0:582509,ch:1:sloid:87924:0:775393,2,240,,,,
ch:1:sloid:87924:0:582509,ch:1:sloid:87924:0:527438,2,120,,,,
ch:1:sloid:87924:0:582509,ch:1:sloid:87924:0:902830,2,180,,,,
ch:1:sloid:87924:0:582509,ch:1:sloid:87924:0:339803,2,240,,,,
ch:1:sloid:87924:0:582509,ch:1:sloid:87924:0:483623,2,300,,,,
ch:1:sloid:87924:0:582509,ch:1:sloid:87924:0:445537,2,240,,,,
ch:1:sloid:87924:0:483623,ch:1:sloid:87924:0:775393,2,240,,,,
ch:1:sloid:87924:0:483623,ch:1:sloid:87924:0:527438,2,120,,,,
ch:1:sloid:87924:0:483623,ch:1:sloid:87924:0:902830,2,120,,,,
ch:1:sloid:87924:0:483623,ch:1:sloid:87924:0:339803,2,240,,,,
ch:1:sloid:87924:0:483623,ch:1:sloid:87924:0:582509,2,300,,,,
ch:1:sloid:87924:0:483623,ch:1:sloid:87924:0:445537,2,240,,,,
ch:1:sloid:87924:0:445537,ch:1:sloid:87924:0:775393,2,240,,,,
ch:1:sloid:87924:0:445537,ch:1:sloid:87924:0:527438,2,120,,,,
ch:1:sloid:87924:0:445537,ch:1:sloid:87924:0:902830,2,120,,,,
ch:1:sloid:87924:0:445537,ch:1:sloid:87924:0:339803,2,240,,,,
ch:1:sloid:87924:0:445537,ch:1:sloid:87924:0:582509,2,240,,,,
ch:1:sloid:87924:0:445537,ch:1:sloid:87924:0:483623,2,240,,,,
ch:1:sloid:92938:0:385528,ch:1:sloid:92938:0:866497,2,120,,,,
ch:1:sloid:92938:0:385528,ch:1:sloid:92938:0:983998,2,360,,,,
ch:1:sloid:92938:0:866497,ch:1:sloid:92938:0:385528,2,120,,,,
ch:1:sloid:92938:0:866497,ch:1:sloid:92938:0:983998,2,360,,,,
ch:1:sloid:92938:0:983998,ch:1:sloid:92938:0:385528,2,360,,,,
ch:1:sloid:92938:0:983998,ch:1:sloid:92938:0:866497,2,360,,,,
ch:1:sloid:93107:0:620209,ch:1:sloid:93107:0:883088,2,120,,,,
ch:1:sloid:93107:0:883088,ch:1:sloid:93107:0:620209,2,120,,,,
ch:1:sloid:93151:0:161230,ch:1:sloid:93151:0:790852,2,120,,,,
ch:1:sloid:93151:0:790852,ch:1:sloid:93151:0:161230,2,120,,,,
ch:1:sloid:92747:0:769417,ch:1:sloid:92747:0:524370,2,0,,,,
ch:1:sloid:92747:0:524370,ch:1:sloid:92747:0:769417,2,0,,,,
ch:1:sloid:3217:0:25421,ch:1:sloid:3217:0:519628,2,0,,,,
ch:1:sloid:3217:0:519628,ch:1:sloid:3217:0:25421,2,0,,,,
ch:1:sloid:3218:0:372458,ch:1:sloid:3218:0:927122,2,120,,,,
ch:1:sloid:3218:0:927122,ch:1:sloid:3218:0:372458,2,120,,,,
ch:1:sloid:92793:0:58870,ch:1:sloid:92793:0:10928,2,120,,,,
ch:1:sloid:92793:0:58870,ch:1:sloid:92793:0:409281,2,180,,,,
ch:1:sloid:92793:0:10928,ch:1:sloid:92793:0:58870,2,120,,,,
ch:1:sloid:92793:0:10928,ch:1:sloid:92793:0:409281,2,180,,,,
ch:1:sloid:92793:0:409281,ch:1:sloid:92793:0:58870,2,180,,,,
ch:1:sloid:92793:0:409281,ch:1:sloid:92793:0:10928,2,180,,,,
ch:1:sloid:93027:0:260303,ch:1:sloid:93027:0:260100,2,120,,,,
ch:1:sloid:93027:0:260100,ch:1:sloid:93027:0:260303,2,120,,,,
ch:1:sloid:92725:0:500864,ch:1:sloid:92725:0:325673,2,120,,,,
ch:1:sloid:92725:0:500864,ch:1:sloid:92725:0:384806,2,120,,,,
ch:1:sloid:92725:0:325673,ch:1:sloid:92725:0:500864,2,120,,,,
ch:1:sloid:92725:0:325673,ch:1:sloid:92725:0:384806,2,120,,,,
ch:1:sloid:1401814:0:62231,ch:1:sloid:1401814:0:829808,2,120,,,,
ch:1:sloid:92729:0:903131,ch:1:sloid:92729:0:475968,2,120,,,,
ch:1:sloid:92729:0:475968,ch:1:sloid:92729:0:903131,2,120,,,,
ch:1:sloid:92791:0:789069,ch:1:sloid:92791:0:518520,2,180,,,,
ch:1:sloid:92791:0:789069,ch:1:sloid:92791:0:623732,2,180,,,,
ch:1:sloid:92791:0:789069,ch:1:sloid:92791:0:32577,2,180,,,,
ch:1:sloid:92791:0:789069,ch:1:sloid:92791:0:216984,2,180,,,,
ch:1:sloid:92791:0:789069,ch:1:sloid:92791:0:399435,2,180,,,,
ch:1:sloid:92791:0:518520,ch:1:sloid:92791:0:789069,2,180,,,,
ch:1:sloid:92791:0:518520,ch:1:sloid:92791:0:623732,2,120,,,,
ch:1:sloid:92791:0:518520,ch:1:sloid:92791:0:32577,2,180,,,,
ch:1:sloid:92791:0:518520,ch:1:sloid:92791:0:216984,2,180,,,,
ch:1:sloid:92791:0:518520,ch:1:sloid:92791:0:399435,2,180,,,,
ch:1:sloid:92791:0:623732,ch:1:sloid:92791:0:789069,2,180,,,,
ch:1:sloid:92791:0:623732,ch:1:sloid:92791:0:518520,2,120,,,,
ch:1:sloid:92791:0:623732,ch:1:sloid:92791:0:32577,2,180,,,,
ch:1:sloid:92791:0:623732,ch:1:sloid:92791:0:216984,2,180,,,,
ch:1:sloid:92791:0:623732,ch:1:sloid:92791:0:399435,2,180,,,,
ch:1:sloid:92791:0:32577,ch:1:sloid:92791:0:789069,2,180,,,,
ch:1:sloid:92791:0:32577,ch:1:sloid:92791:0:518520,2,180,,,,
ch:1:sloid:92791:0:32577,ch:1:sloid:92791:0:623732,2,180,,,,
ch:1:sloid:92791:0:32577,ch:1:sloid:92791:0:216984,2,300,,,,
ch:1:sloid:92791:0:32577,ch:1:sloid:92791:0:399435,2,300,,,,
ch:1:sloid:92791:0:216984,ch:1:sloid:92791:0:789069,2,180,,,,
ch:1:sloid:92791:0:216984,ch:1:sloid:92791:0:518520,2,180,,,,
ch:1:sloid:92791:0:216984,ch:1:sloid:92791:0:623732,2,180,,,,
ch:1:sloid:92791:0:216984,ch:1:sloid:92791:0:32577,2,300,,,,
ch:1:sloid:92791:0:216984,ch:1:sloid:92791:0:399435,2,180,,,,
ch:1:sloid:92791:0:399435,ch:1:sloid:92791:0:789069,2,180,,,,
ch:1:sloid:92791:0:399435,ch:1:sloid:92791:0:518520,2,180,,,,
ch:1:sloid:92791:0:399435,ch:1:sloid:92791:0:623732,2,180,,,,
ch:1:sloid:92791:0:399435,ch:1:sloid:92791:0:32577,2,300,,,,
ch:1:sloid:92791:0:399435,ch:1:sloid:92791:0:216984,2,180,,,,
ch:1:sloid:92741:0:589231,ch:1:sloid:92741:0:461071,2,120,,,,
ch:1:sloid:92741:0:461071,ch:1:sloid:92741:0:589231,2,120,,,,
ch:1:sloid:94933:0:197478,ch:1:sloid:94933:0:357566,2,120,,,,
ch:1:sloid:94933:0:357566,ch:1:sloid:94933:0:197478,2,120,,,,
ch:1:sloid:93146:0:848747,ch:1:sloid:93146:0:162533,2,120,,,,
ch:1:sloid:93146:0:162533,ch:1:sloid:93146:0:848747,2,120,,,,
ch:1:sloid:93132:0:621932,ch:1:sloid:93132:0:815794,2,120,,,,
ch:1:sloid:93132:0:815794,ch:1:sloid:93132:0:621932,2,120,,,,
ch:1:sloid:93193:0:596381,ch:1:sloid:93193:0:263263,2,120,,,,
ch:1:sloid:93193:0:263263,ch:1:sloid:93193:0:596381,2,120,,,,
ch:1:sloid:93080:0:303523,ch:1:sloid:93080:0:983935,2,120,,,,
ch:1:sloid:93080:0:983935,ch:1:sloid:93080:0:303523,2,120,,,,
ch:1:sloid:87035:0:725667,ch:1:sloid:87035:0:867737,2,120,,,,
ch:1:sloid:87035:0:867737,ch:1:sloid:87035:0:725667,2,120,,,,
ch:1:sloid:92688:0:129570,ch:1:sloid:92688:0:162981,2,120,,,,
ch:1:sloid:92688:0:162981,ch:1:sloid:92688:0:129570,2,120,,,,
ch:1:sloid:87419:0:733692,ch:1:sloid:87419:0:865652,2,120,,,,
ch:1:sloid:87419:0:733692,ch:1:sloid:87419:0:897484,2,120,,,,
ch:1:sloid:87419:0:865652,ch:1:sloid:87419:0:733692,2,120,,,,
ch:1:sloid:87419:0:865652,ch:1:sloid:87419:0:897484,2,120,,,,
ch:1:sloid:87419:0:897484,ch:1:sloid:87419:0:733692,2,120,,,,
ch:1:sloid:87419:0:897484,ch:1:sloid:87419:0:865652,2,120,,,,
ch:1:sloid:1401777:0:160143,ch:1:sloid:1401777:0:365886,2,120,,,,
ch:1:sloid:1401777:0:365886,ch:1:sloid:1401777:0:160143,2,120,,,,
ch:1:sloid:4813:0:255177,ch:1:sloid:4813:0:51130,2,120,,,,
ch:1:sloid:4813:0:255177,ch:1:sloid:4813:0:512835,2,120,,,,
ch:1:sloid:4813:0:255177,ch:1:sloid:4813:0:955070,2,120,,,,
ch:1:sloid:4813:0:51130,ch:1:sloid:4813:0:255177,2,120,,,,
ch:1:sloid:4813:0:51130,ch:1:sloid:4813:0:512835,2,120,,,,
ch:1:sloid:4813:0:51130,ch:1:sloid:4813:0:955070,2,120,,,,
ch:1:sloid:4813:0:512835,ch:1:sloid:4813:0:255177,2,120,,,,
ch:1:sloid:4813:0:512835,ch:1:sloid:4813:0:51130,2,120,,,,
ch:1:sloid:4813:0:512835,ch:1:sloid:4813:0:955070,2,120,,,,
ch:1:sloid:4813:0:955070,ch:1:sloid:4813:0:255177,2,120,,,,
ch:1:sloid:4813:0:955070,ch:1:sloid:4813:0:51130,2,120,,,,
ch:1:sloid:4813:0:955070,ch:1:sloid:4813:0:512835,2,120,,,,
ch:1:sloid:92806:0:790181,ch:1:sloid:92806:0:913504,2,120,,,,
ch:1:sloid:92806:0:913504,ch:1:sloid:92806:0:790181,2,120,,,,
ch:1:sloid:95040:0:383632,ch:1:sloid:95040:0:339354,2,120,,,,
ch:1:sloid:95040:0:339354,ch:1:sloid:95040:0:383632,2,120,,,,
ch:1:sloid:92975:0:474397,ch:1:sloid:92975:0:695665,2,120,,,,
ch:1:sloid:92975:0:695665,ch:1:sloid:92975:0:474397,2,120,,,,
ch:1:sloid:95008:0:149,ch:1:sloid:95008:0:694879,2,120,,,,
ch:1:sloid:95008:0:694879,ch:1:sloid:95008:0:149,2,120,,,,
ch:1:sloid:9315:0:207634,ch:1:sloid:9315:0:466337,2,120,,,,
ch:1:sloid:9315:0:466337,ch:1:sloid:9315:0:207634,2,120,,,,
ch:1:sloid:1401709:0:115141,ch:1:sloid:1401709:0:150066,2,120,,,,
ch:1:sloid:1401709:0:150066,ch:1:sloid:1401709:0:115141,2,120,,,,
ch:1:sloid:92795:0:147075,ch:1:sloid:92795:0:400602,2,120,,,,
ch:1:sloid:92795:0:400602,ch:1:sloid:92795:0:147075,2,120,,,,
ch:1:sloid:9321:0:253310,ch:1:sloid:9321:0:203136,2,120,,,,
ch:1:sloid:9321:0:253310,ch:1:sloid:9321:0:714096,2,120,,,,
ch:1:sloid:9321:0:203136,ch:1:sloid:9321:0:253310,2,120,,,,
ch:1:sloid:9321:0:203136,ch:1:sloid:9321:0:714096,2,120,,,,
ch:1:sloid:9321:0:714096,ch:1:sloid:9321:0:253310,2,120,,,,
ch:1:sloid:9321:0:714096,ch:1:sloid:9321:0:203136,2,120,,,,
ch:1:sloid:9319:0:506987,ch:1:sloid:9319:0:585873,2,120,,,,
ch:1:sloid:9319:0:585873,ch:1:sloid:9319:0:506987,2,120,,,,
ch:1:sloid:95458:0:695731,ch:1:sloid:95458:0:469629,2,120,,,,
ch:1:sloid:95458:0:469629,ch:1:sloid:95458:0:695731,2,120,,,,
ch:1:sloid:93167:0:307748,ch:1:sloid:93138:0:883641,2,300,,,,
ch:1:sloid:93167:0:307748,ch:1:sloid:93138:0:552298,2,420,,,,
ch:1:sloid:93167:0:307748,ch:1:sloid:93138:0:909127,2,480,,,,
ch:1:sloid:93167:0:307748,ch:1:sloid:93138:0:349915,2,480,,,,
ch:1:sloid:93167:0:307748,ch:1:sloid:93138:0:693151,2,360,,,,
ch:1:sloid:93167:0:307748,ch:1:sloid:93174:0:436271,2,300,,,,
ch:1:sloid:93167:0:307748,ch:1:sloid:93174:0:769140,2,300,,,,
ch:1:sloid:93167:0:307748,ch:1:sloid:93167:0:961201,2,180,,,,
ch:1:sloid:93167:0:307748,ch:1:sloid:93167:0:357210,2,180,,,,
ch:1:sloid:93167:0:961201,ch:1:sloid:93138:0:883641,2,300,,,,
ch:1:sloid:93167:0:961201,ch:1:sloid:93138:0:552298,2,420,,,,
ch:1:sloid:93167:0:961201,ch:1:sloid:93138:0:909127,2,480,,,,
ch:1:sloid:93167:0:961201,ch:1:sloid:93138:0:349915,2,480,,,,
ch:1:sloid:93167:0:961201,ch:1:sloid:93138:0:693151,2,360,,,,
ch:1:sloid:93167:0:961201,ch:1:sloid:93174:0:436271,2,300,,,,
ch:1:sloid:93167:0:961201,ch:1:sloid:93174:0:769140,2,300,,,,
ch:1:sloid:93167:0:961201,ch:1:sloid:93167:0:307748,2,180,,,,
ch:1:sloid:93167:0:961201,ch:1:sloid:93167:0:357210,2,120,,,,
ch:1:sloid:93167:0:357210,ch:1:sloid:93138:0:883641,2,360,,,,
ch:1:sloid:93167:0:357210,ch:1:sloid:93138:0:552298,2,480,,,,
ch:1:sloid:93167:0:357210,ch:1:sloid:93138:0:909127,2,540,,,,
ch:1:sloid:93167:0:357210,ch:1:sloid:93138:0:349915,2,540,,,,
ch:1:sloid:93167:0:357210,ch:1:sloid:93138:0:693151,2,420,,,,
ch:1:sloid:93167:0:357210,ch:1:sloid:93174:0:436271,2,360,,,,
ch:1:sloid:93167:0:357210,ch:1:sloid:93174:0:769140,2,360,,,,
ch:1:sloid:93167:0:357210,ch:1:sloid:93167:0:307748,2,180,,,,
ch:1:sloid:93167:0:357210,ch:1:sloid:93167:0:961201,2,120,,,,
ch:1:sloid:92717:0:338149,ch:1:sloid:92717:0:331480,2,120,,,,
ch:1:sloid:92717:0:331480,ch:1:sloid:92717:0:338149,2,120,,,,
ch:1:sloid:92650:0:490224,ch:1:sloid:92650:0:836940,2,120,,,,
ch:1:sloid:92650:0:836940,ch:1:sloid:92650:0:490224,2,120,,,,
ch:1:sloid:92664:0:606278,ch:1:sloid:92664:0:81246,2,120,,,,
ch:1:sloid:92664:0:81246,ch:1:sloid:92664:0:606278,2,120,,,,
ch:1:sloid:92657:0:890067,ch:1:sloid:92657:0:885935,2,120,,,,
ch:1:sloid:92657:0:885935,ch:1:sloid:92657:0:890067,2,120,,,,
ch:1:sloid:87034:0:203564,ch:1:sloid:87034:0:591541,2,120,,,,
ch:1:sloid:87034:0:203564,ch:1:sloid:87034:0:439452,2,120,,,,
ch:1:sloid:87034:0:591541,ch:1:sloid:87034:0:203564,2,120,,,,
ch:1:sloid:87034:0:591541,ch:1:sloid:87034:0:439452,2,120,,,,
ch:1:sloid:87034:0:439452,ch:1:sloid:87034:0:203564,2,120,,,,
ch:1:sloid:87034:0:439452,ch:1:sloid:87034:0:591541,2,120,,,,
ch:1:sloid:92663:0:632358,ch:1:sloid:92663:0:413674,2,120,,,,
ch:1:sloid:92663:0:413674,ch:1:sloid:92663:0:632358,2,120,,,,
ch:1:sloid:87925:0:747902,ch:1:sloid:87925:0:43065,2,120,,,,
ch:1:sloid:87925:0:43065,ch:1:sloid:87925:0:747902,2,120,,,,
ch:1:sloid:92754:0:992518,ch:1:sloid:92754:0:499080,2,120,,,,
ch:1:sloid:92754:0:499080,ch:1:sloid:92754:0:992518,2,120,,,,
ch:1:sloid:93079:0:532882,ch:1:sloid:93079:0:369994,2,120,,,,
ch:1:sloid:93079:0:369994,ch:1:sloid:93079:0:532882,2,120,,,,
ch:1:sloid:92796:0:870166,ch:1:sloid:92796:0:192216,2,120,,,,
ch:1:sloid:92796:0:192216,ch:1:sloid:92796:0:870166,2,120,,,,
ch:1:sloid:92677:0:640300,ch:1:sloid:92677:0:751639,2,120,,,,
ch:1:sloid:92677:0:640300,ch:1:sloid:92677:0:609698,2,120,,,,
ch:1:sloid:92677:0:751639,ch:1:sloid:92677:0:640300,2,120,,,,
ch:1:sloid:92677:0:751639,ch:1:sloid:92677:0:609698,2,180,,,,
ch:1:sloid:92677:0:609698,ch:1:sloid:92677:0:640300,2,120,,,,
ch:1:sloid:92677:0:609698,ch:1:sloid:92677:0:751639,2,180,,,,
ch:1:sloid:93148:0:637575,ch:1:sloid:93148:0:181752,2,120,,,,
ch:1:sloid:93148:0:181752,ch:1:sloid:93148:0:637575,2,120,,,,
ch:1:sloid:1401733:0:563797,ch:1:sloid:1401733:0:190123,2,120,,,,
ch:1:sloid:1401733:0:190123,ch:1:sloid:1401733:0:563797,2,120,,,,
ch:1:sloid:92730:0:248765,ch:1:sloid:92730:0:252365,2,120,,,,
ch:1:sloid:92730:0:252365,ch:1:sloid:92730:0:248765,2,120,,,,
ch:1:sloid:92798:0:247962,ch:1:sloid:92798:0:971487,2,120,,,,
ch:1:sloid:92798:0:971487,ch:1:sloid:92798:0:247962,2,120,,,,
ch:1:sloid:87069:0:225904,ch:1:sloid:87069:0:544096,2,120,,,,
ch:1:sloid:87069:0:544096,ch:1:sloid:87069:0:225904,2,120,,,,
ch:1:sloid:93074:0:37560,ch:1:sloid:93074:0:829770,2,120,,,,
ch:1:sloid:93074:0:829770,ch:1:sloid:93074:0:37560,2,120,,,,
ch:1:sloid:93100:0:990548,ch:1:sloid:93100:0:531672,2,120,,,,
ch:1:sloid:93100:0:531672,ch:1:sloid:93100:0:990548,2,120,,,,
ch:1:sloid:1400939:0:326311,ch:1:sloid:1400939:0:933635,2,0,,,,
ch:1:sloid:1400939:0:933635,ch:1:sloid:1400939:0:326311,2,0,,,,
ch:1:sloid:95663:0:878155,ch:1:sloid:95663:0:487072,2,120,,,,
ch:1:sloid:95663:0:487072,ch:1:sloid:95663:0:878155,2,120,,,,
ch:1:sloid:92978:0:152658,ch:1:sloid:92978:0:439119,2,300,,,,
ch:1:sloid:92978:0:152658,ch:1:sloid:92978:0:449589,2,240,,,,
ch:1:sloid:92978:0:152658,ch:1:sloid:92978:0:745341,2,240,,,,
ch:1:sloid:92978:0:439119,ch:1:sloid:92978:0:152658,2,300,,,,
ch:1:sloid:92978:0:439119,ch:1:sloid:92978:0:449589,2,240,,,,
ch:1:sloid:92978:0:439119,ch:1:sloid:92978:0:745341,2,240,,,,
ch:1:sloid:92978:0:449589,ch:1:sloid:92978:0:152658,2,240,,,,
ch:1:sloid:92978:0:449589,ch:1:sloid:92978:0:439119,2,240,,,,
ch:1:sloid:92978:0:449589,ch:1:sloid:92978:0:745341,2,120,,,,
ch:1:sloid:92978:0:745341,ch:1:sloid:92978:0:152658,2,240,,,,
ch:1:sloid:92978:0:745341,ch:1:sloid:92978:0:439119,2,240,,,,
ch:1:sloid:92978:0:745341,ch:1:sloid:92978:0:449589,2,120,,,,
ch:1:sloid:93196:0:367464,ch:1:sloid:93196:0:731262,2,120,,,,
ch:1:sloid:93196:0:731262,ch:1:sloid:93196:0:367464,2,120,,,,
ch:1:sloid:87039:0:920555,ch:1:sloid:87039:0:132965,2,120,,,,
ch:1:sloid:87039:0:920555,ch:1:sloid:87039:0:273380,2,120,,,,
ch:1:sloid:87039:0:920555,ch:1:sloid:87039:0:178229,2,120,,,,
ch:1:sloid:87039:0:132965,ch:1:sloid:87039:0:920555,2,120,,,,
ch:1:sloid:87039:0:132965,ch:1:sloid:87039:0:273380,2,120,,,,
ch:1:sloid:87039:0:132965,ch:1:sloid:87039:0:178229,2,120,,,,
ch:1:sloid:87039:0:273380,ch:1:sloid:87039:0:920555,2,120,,,,
ch:1:sloid:87039:0:273380,ch:1:sloid:87039:0:132965,2,120,,,,
