stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,platform_code,stop_timezone_header
ch:1:sloid:92906:0:575902,,"Genève, Stand",,46.2041930,6.14018100,,,0,S0101717,,
S0101718,,Stade Trois-Chêne,,46.1922920,6.19232300,,,1,,,
0101718_O,,Stade Trois-Chêne,,46.1922920,6.19232300,,,0,S0101718,O,
ch:1:sloid:92716:0:857355,,"Chêne-Bourg, Stade Trois-Chêne",,46.1922920,6.19232300,,,0,S0101718,,
S0101719,,Stade Trois-Chêne,,46.1920280,6.19205700,,,1,,,
0101719_P,,Stade Trois-Chêne,,46.1920280,6.19205700,,,0,S0101719,P,
ch:1:sloid:92716:0:942939,,"Chêne-Bourg, Stade Trois-Chêne",,46.1920280,6.19205700,,,0,S0101719,,
S0101720,,Sur-le-Moulin,,46.1437180,6.01924000,,,1,,,
0101720_P,,Sur-le-Moulin,,46.1437180,6.01924000,,,0,S0101720,P,
ch:1:sloid:92639:0:57029,,"Avusy, Sur-le-Moulin",,46.1437180,6.01924000,,,0,S0101720,,
S0101721,,Sur-le-Moulin,,46.1436470,6.01929400,,,1,,,
0101721_Q,,Sur-le-Moulin,,46.1436470,6.01929400,,,0,S0101721,Q,
ch:1:sloid:92639:0:574732,,"Avusy, Sur-le-Moulin",,46.1436470,6.01929400,,,0,S0101721,,
S0101722,,Susette,,46.2382980,6.12369200,,,1,,,
0101722_K,,Susette,,46.2382980,6.12369200,,,0,S0101722,K,
ch:1:sloid:92951:0:828103,,"Grand-Saconnex, Susette",,46.2382980,6.12369200,,,0,S0101722,,
S0101723,,Susette,,46.2375860,6.12355400,,,1,,,
0101723_L,,Susette,,46.2375860,6.12355400,,,0,S0101723,L,
ch:1:sloid:92951:0:446104,,"Grand-Saconnex, Susette",,46.2375860,6.12355400,,,0,S0101723,,
S0101724,,Vessy-Stand de tir,,46.1738860,6.16896700,,,1,,,
0101724_A,,Vessy-Stand de tir,,46.1738860,6.16896700,,,0,S0101724,A,
ch:1:sloid:93214:0:706795,,"Vessy, Stand de tir",,46.1738860,6.16896700,,,0,S0101724,,
S0101725,,Vessy-Stand de tir,,46.1737000,6.17004600,,,1,,,
0101725_B,,Vessy-Stand de tir,,46.1737000,6.17004600,,,0,S0101725,B,
ch:1:sloid:93214:0:59325,,"Vessy, Stand de tir",,46.1737000,6.17004600,,,0,S0101725,,
S0101726,,Vessy-Stand de tir,,46.1742660,6.16996800,,,1,,,
0101726_C,,Vessy-Stand de tir,,46.1742660,6.16996800,,,0,S0101726,C,
ch:1:sloid:93214:0:580881,,"Vessy, Stand de tir",,46.1742660,6.16996800,,,0,S0101726,,
S0101727,,Vessy-Stand de tir,,46.1738140,6.16899400,,,1,,,
0101727_D,,Vessy-Stand de tir,,46.1738140,6.16899400,,,0,S0101727,D,
ch:1:sloid:93214:0:130028,,"Vessy, Stand de tir",,46.1738140,6.16899400,,,0,S0101727,,
S0101728,,Sous-Villette,,46.1814680,6.18817900,,,1,,,
0101728_J,,Sous-Villette,,46.1814680,6.18817900,,,0,S0101728,J,
ch:1:sloid:93123:0:462292,,"Thônex, Sous-Villette",,46.1814680,6.18817900,,,0,S0101728,,
S0101729,,Sous-Villette,,46.1817480,6.18827700,,,1,,,
0101729_K,,Sous-Villette,,46.1817480,6.18827700,,,0,S0101729,K,
ch:1:sloid:93123:0:338860,,"Thônex, Sous-Villette",,46.1817480,6.18827700,,,0,S0101729,,
S0101730,,Savonnière (Hôpital de Bellerive),,46.2583020,6.20967000,,,1,,,
0101730_D,,Savonnière (Hôpital de Bellerive),,46.2583020,6.20967000,,,0,S0101730,D,
ch:1:sloid:92728:0:229247,,"Collonge-Bellerive, Savonnière",,46.2583020,6.20967000,,,0,S0101730,,
S0101731,,Savonnière (Hôpital de Bellerive),,46.2579340,6.20897800,,,1,,,
0101731_E,,Savonnière (Hôpital de Bellerive),,46.2579340,6.20897800,,,0,S0101731,E,
ch:1:sloid:92728:0:128181,,"Collonge-Bellerive, Savonnière",,46.2579340,6.20897800,,,0,S0101731,,
S0101732,,Satigny-Champ Magnin,,46.2167860,6.03609100,,,1,,,
0101732_Y,,Satigny-Champ Magnin,,46.2167860,6.03609100,,,0,S0101732,Y,
ch:1:sloid:7416:0:871960,,"Satigny, Champ Magnin",,46.2167860,6.03609100,,,0,S0101732,,
S0101733,,Satigny-Champ Magnin,,46.2168570,6.03597200,,,1,,,
0101733_Z,,Satigny-Champ Magnin,,46.2168570,6.03597200,,,0,S0101733,Z,
ch:1:sloid:7416:0:549108,,"Satigny, Champ Magnin",,46.2168570,6.03597200,,,0,S0101733,,
S0101734,,Satigny-Centre sportif,,46.2100960,6.03562800,,,1,,,
0101734_U,,Satigny-Centre sportif,,46.2100960,6.03562800,,,0,S0101734,U,
ch:1:sloid:95228:0:105925,,"Satigny, Centre sportif",,46.2100960,6.03562800,,,0,S0101734,,
S0101735,,Satigny-Centre sportif,,46.2100060,6.03561700,,,1,,,
0101735_V,,Satigny-Centre sportif,,46.2100060,6.03561700,,,0,S0101735,V,
ch:1:sloid:95228:0:659082,,"Satigny, Centre sportif",,46.2100060,6.03561700,,,0,S0101735,,
S0101736,,Satigny-Temple,,46.2182920,6.03058200,,,1,,,
0101736_D,,Satigny-Temple,,46.2182920,6.03058200,,,0,S0101736,D,
ch:1:sloid:93103:0:527487,,"Satigny, temple",,46.2182920,6.03058200,,,0,S0101736,,
S0101737,,Satigny-Gare,,46.2143630,6.03728100,,,1,,,
0101737_A,,Satigny-Gare,,46.2143630,6.03728100,,,0,S0101737,A,
ch:1:sloid:87389:0:387856,,"Satigny, gare",,46.2143630,6.03728100,,,0,S0101737,,
S0101738,,Satigny-Gare,,46.2144830,6.03752400,,,1,,,
0101738_B,,Satigny-Gare,,46.2144830,6.03752400,,,0,S0101738,B,
ch:1:sloid:87389:0:419780,,"Satigny, gare",,46.2144830,6.03752400,,,0,S0101738,,
S0101739,,Satigny-Mairie,,46.2167820,6.03139900,,,1,,,
0101739_C,,Satigny-Mairie,,46.2167820,6.03139900,,,0,S0101739,C,
ch:1:sloid:93101:0:408613,,"Satigny, mairie",,46.2167820,6.03139900,,,0,S0101739,,
S0101740,,Satigny-Poste,,46.2138010,6.03330300,,,1,,,
0101740_W,,Satigny-Poste,,46.2138010,6.03330300,,,0,S0101740,W,
ch:1:sloid:93102:0:298080,,"Satigny, poste",,46.2138010,6.03330300,,,0,S0101740,,
S0101741,,Satigny-Poste,,46.2136920,6.03326700,,,1,,,
0101741_X,,Satigny-Poste,,46.2136920,6.03326700,,,0,S0101741,X,
ch:1:sloid:93102:0:485406,,"Satigny, poste",,46.2136920,6.03326700,,,0,S0101741,,
S0101742,,Taboret,,46.2046270,6.02347200,,,1,,,
0101742_Q,,Taboret,,46.2046270,6.02347200,,,0,S0101742,Q,
ch:1:sloid:93104:0:725520,,"Satigny, Taboret",,46.2046270,6.02347200,,,0,S0101742,,
S0101743,,Taconnerie,,46.2008560,6.14811300,,,1,,,
0101743_P,,Taconnerie,,46.2008560,6.14811300,,,0,S0101743,P,
ch:1:sloid:92909:0:654855,,"Genève, Taconnerie",,46.2008560,6.14811300,,,0,S0101743,,
S0101746,,Carouge-Tours,,46.1835490,6.13581600,,,1,,,
0101746_H,,Carouge-Tours,,46.1835490,6.13581600,,,0,S0101746,H,
ch:1:sloid:87037:0:990639,,"Carouge GE, Tours",,46.1835490,6.13581600,,,0,S0101746,,
S0101747,,Carouge-Tours,,46.1825900,6.13618800,,,1,,,
0101747_K,,Carouge-Tours,,46.1825900,6.13618800,,,0,S0101747,K,
ch:1:sloid:87037:0:594775,,"Carouge GE, Tours",,46.1825900,6.13618800,,,0,S0101747,,
S0101748,,Carouge-Tours,,46.1832790,6.13508400,,,1,,,
0101748_J,,Carouge-Tours,,46.1832790,6.13508400,,,0,S0101748,J,
ch:1:sloid:87037:0:594868,,"Carouge GE, Tours",,46.1832790,6.13508400,,,0,S0101748,,
S0101749,,Carouge-Tours,,46.1836750,6.13587700,,,1,,,
0101749_G,,Carouge-Tours,,46.1836750,6.13587700,,,0,S0101749,G,
ch:1:sloid:87037:0:165257,,"Carouge GE, Tours",,46.1836750,6.13587700,,,0,S0101749,,
S0101750,,Carouge-Tours,,46.1832230,6.13566800,,,1,,,
0101750_I,,Carouge-Tours,,46.1832230,6.13566800,,,0,S0101750,I,
ch:1:sloid:87037:0:753973,,"Carouge GE, Tours",,46.1832230,6.13566800,,,0,S0101750,,
S0101751,,Tour-Carrée,,46.2251370,6.18322300,,,1,,,
0101751_K,,Tour-Carrée,,46.2251370,6.18322300,,,0,S0101751,K,
ch:1:sloid:92753:0:175752,,"Cologny, Tour-Carrée",,46.2251370,6.18322300,,,0,S0101751,,
S0101752,,Tour-Carrée,,46.2246000,6.18265200,,,1,,,
0101752_L,,Tour-Carrée,,46.2246000,6.18265200,,,0,S0101752,L,
ch:1:sloid:92753:0:58051,,"Cologny, Tour-Carrée",,46.2246000,6.18265200,,,0,S0101752,,
S0101753,,Tougin-Hôpital,,46.3252370,6.05740900,,,1,,,
0101753_Q,,Tougin-Hôpital,,46.3252370,6.05740900,,,0,S0101753,Q,
ch:1:sloid:1401811:0:345173,,"Tougin, Hôpital",,46.3252370,6.05740900,,,0,S0101753,,
S0101754,,Tougin-Hôpital,,46.3252220,6.05760400,,,1,,,
0101754_R,,Tougin-Hôpital,,46.3252220,6.05760400,,,0,S0101754,R,
ch:1:sloid:1401811:0:618373,,"Tougin, Hôpital",,46.3252220,6.05760400,,,0,S0101754,,
S0101755,,Thoiry-Gare,,46.2320800,5.97910600,,,1,,,
0101755_L,,Thoiry-Gare,,46.2320800,5.97910600,,,0,S0101755,L,
ch:1:sloid:1401807:0:348761,,"Thoiry, gare",,46.2320800,5.97910600,,,0,S0101755,,
S0101756,,Thoiry-Gare,,46.2318450,5.97976000,,,1,,,
0101756_M,,Thoiry-Gare,,46.2318450,5.97976000,,,0,S0101756,M,
ch:1:sloid:1401807:0:691832,,"Thoiry, gare",,46.2318450,5.97976000,,,0,S0101756,,
S0101757,,Thoiry-Mairie,,46.2360150,5.98010300,,,1,,,
0101757_I,,Thoiry-Mairie,,46.2360150,5.98010300,,,0,S0101757,I,
ch:1:sloid:1402567:0:524602,,Thoiry-Mairie,,46.2360150,5.98010300,,,0,S0101757,,
S0101758,,Thoiry-Mairie,,46.2362980,5.98043200,,,1,,,
0101758_J,,Thoiry-Mairie,,46.2362980,5.98043200,,,0,S0101758,J,
ch:1:sloid:1402567:0:161144,,Thoiry-Mairie,,46.2362980,5.98043200,,,0,S0101758,,
S0101759,,Thoiry-Mairie,,46.2384730,5.98089200,,,1,,,
0101759_K,,Thoiry-Mairie,,46.2384730,5.98089200,,,0,S0101759,K,
ch:1:sloid:1402567:0:88296,,Thoiry-Mairie,,46.2384730,5.98089200,,,0,S0101759,,
S0101760,,Thoiry-Mairie,,46.2383240,5.98122100,,,1,,,
0101760_A,,Thoiry-Mairie,,46.2383240,5.98122100,,,0,S0101760,A,
ch:1:sloid:1402567:0:242753,,Thoiry-Mairie,,46.2383240,5.98122100,,,0,S0101760,,
S0101761,,Théâtre,,46.2021770,6.14169300,,,1,,,
0101761_N,,Théâtre,,46.2021770,6.14169300,,,0,S0101761,N,
ch:1:sloid:95022:0:750095,,"Genève, Théâtre",,46.2021770,6.14169300,,,0,S0101761,,
S0101762,,Théâtre,,46.2023150,6.14196200,,,1,,,
0101762_O,,Théâtre,,46.2023150,6.14196200,,,0,S0101762,O,
ch:1:sloid:95022:0:159093,,"Genève, Théâtre",,46.2023150,6.14196200,,,0,S0101762,,
S0101763,,Dardagny-Les Tilleuls,,46.1914710,5.99695800,,,1,,,
0101763_P,,Dardagny-Les Tilleuls,,46.1914710,5.99695800,,,0,S0101763,P,
ch:1:sloid:92770:0:25231,,"Dardagny, Les Tilleuls",,46.1914710,5.99695800,,,0,S0101763,,
S0101764,,Dardagny-Les Tilleuls,,46.1911800,5.99745800,,,1,,,
0101764_Q,,Dardagny-Les Tilleuls,,46.1911800,5.99745800,,,0,S0101764,Q,
ch:1:sloid:92770:0:221297,,"Dardagny, Les Tilleuls",,46.1911800,5.99745800,,,0,S0101764,,
S0101765,,Lignon-Tours,,46.2009700,6.09308200,,,1,,,
0101765_X,,Lignon-Tours,,46.2009700,6.09308200,,,0,S0101765,X,
ch:1:sloid:93173:0:613495,,"Vernier, Lignon Tours",,46.2009700,6.09308200,,,0,S0101765,,
S0101766,,Lignon-Tours,,46.2007900,6.09386400,,,1,,,
0101766_Y,,Lignon-Tours,,46.2007900,6.09386400,,,0,S0101766,Y,
ch:1:sloid:93173:0:623880,,"Vernier, Lignon Tours",,46.2007900,6.09386400,,,0,S0101766,,
S0101767,,Lignon-Tours,,46.2008010,6.09330600,,,1,,,
0101767_Z,,Lignon-Tours,,46.2008010,6.09330600,,,0,S0101767,Z,
ch:1:sloid:93173:0:416485,,"Vernier, Lignon Tours",,46.2008010,6.09330600,,,0,S0101767,,
S0101768,,Terre Mousson,,46.1973520,6.05645300,,,1,,,
0101768_O,,Terre Mousson,,46.1973520,6.05645300,,,0,S0101768,O,
ch:1:sloid:93105:0:717920,,"Satigny, Terre Mousson",,46.1973520,6.05645300,,,0,S0101768,,
S0101769,,Terre Mousson,,46.1973300,6.05611700,,,1,,,
0101769_P,,Terre Mousson,,46.1973300,6.05611700,,,0,S0101769,P,
ch:1:sloid:93105:0:84466,,"Satigny, Terre Mousson",,46.1973300,6.05611700,,,0,S0101769,,
S0101770,,Tour-de-Contrôle,,46.2286920,6.10392100,,,1,,,
0101770_V,,Tour-de-Contrôle,,46.2286920,6.10392100,,,0,S0101770,V,
ch:1:sloid:93021:0:33081,,"Genève-Aéroport, Tour-Contrôle",,46.2286920,6.10392100,,,0,S0101770,,
S0101771,,Tour-de-Contrôle,,46.2285030,6.10399100,,,1,,,
0101771_W,,Tour-de-Contrôle,,46.2285030,6.10399100,,,0,S0101771,W,
ch:1:sloid:93021:0:10944,,"Genève-Aéroport, Tour-Contrôle",,46.2285030,6.10399100,,,0,S0101771,,
S0101773,,Tourelle,,46.2241320,6.12711900,,,1,,,
0101773_A,,Tourelle,,46.2241320,6.12711900,,,0,S0101773,A,
ch:1:sloid:92911:0:685617,,"Genève, Tourelle",,46.2241320,6.12711900,,,0,S0101773,,
S0101774,,Tourelle,,46.2243190,6.12698500,,,1,,,
0101774_B,,Tourelle,,46.2243190,6.12698500,,,0,S0101774,B,
ch:1:sloid:92911:0:959536,,"Genève, Tourelle",,46.2243190,6.12698500,,,0,S0101774,,
S0101775,,Touvière,,46.1751190,5.99805100,,,1,,,
0101775_C,,Touvière,,46.1751190,5.99805100,,,0,S0101775,C,
ch:1:sloid:92631:0:102121,,"Avully, Touvière",,46.1751190,5.99805100,,,0,S0101775,,
S0101776,,Touvière,,46.1751430,5.99776500,,,1,,,
0101776_D,,Touvière,,46.1751430,5.99776500,,,0,S0101776,D,
ch:1:sloid:92631:0:487347,,"Avully, Touvière",,46.1751430,5.99776500,,,0,S0101776,,
S0101777,,Tranchées,,46.1984920,6.15542400,,,1,,,
0101777_F,,Tranchées,,46.1984920,6.15542400,,,0,S0101777,F,
ch:1:sloid:92912:0:669267,,"Genève, Tranchées",,46.1984920,6.15542400,,,0,S0101777,,
S0101778,,Trèfle-Blanc,,46.1716360,6.12558500,,,1,,,
0101778_P,,Trèfle-Blanc,,46.1716360,6.12558500,,,0,S0101778,P,
ch:1:sloid:93070:0:938427,,"Plan-les-Ouates, Trèfle-Blanc",,46.1716360,6.12558500,,,0,S0101778,,
S0101779,,Trèfle-Blanc,,46.1715150,6.12525100,,,1,,,
0101779_Q,,Trèfle-Blanc,,46.1715150,6.12525100,,,0,S0101779,Q,
ch:1:sloid:93070:0:737666,,"Plan-les-Ouates, Trèfle-Blanc",,46.1715150,6.12525100,,,0,S0101779,,
S0101780,,Triaz,,46.2960050,6.24313600,,,1,,,
0101780_N,,Triaz,,46.2960050,6.24313600,,,0,S0101780,N,
ch:1:sloid:92957:0:465954,,"Hermance, Triaz",,46.2960050,6.24313600,,,0,S0101780,,
S0101781,,Triaz,,46.2962850,6.24316900,,,1,,,
0101781_O,,Triaz,,46.2962850,6.24316900,,,0,S0101781,O,
ch:1:sloid:92957:0:444380,,"Hermance, Triaz",,46.2962850,6.24316900,,,0,S0101781,,
S0101782,,Ch. de la Traille,,46.1844390,6.09429300,,,1,,,
0101782_Y,,Ch. de la Traille,,46.1844390,6.09429300,,,0,S0101782,Y,
ch:1:sloid:93029:0:648797,,"Onex, La Traille",,46.1844390,6.09429300,,,0,S0101782,,
S0101783,,Ch. de la Traille,,46.1844010,6.09417700,,,1,,,
0101783_Z,,Ch. de la Traille,,46.1844010,6.09417700,,,0,S0101783,Z,
ch:1:sloid:93029:0:375591,,"Onex, La Traille",,46.1844010,6.09417700,,,0,S0101783,,
S0101784,,Trembley,,46.2177090,6.12643100,,,1,,,
0101784_J,,Trembley,,46.2177090,6.12643100,,,0,S0101784,J,
ch:1:sloid:92913:0:79883,,"Genève, Trembley",,46.2177090,6.12643100,,,0,S0101784,,
S0101785,,Trembley,,46.2178000,6.12653300,,,1,,,
0101785_K,,Trembley,,46.2178000,6.12653300,,,0,S0101785,K,
ch:1:sloid:92913:0:733975,,"Genève, Trembley",,46.2178000,6.12653300,,,0,S0101785,,
S0101786,,Trembley,,46.2183840,6.12568900,,,1,,,
0101786_L,,Trembley,,46.2183840,6.12568900,,,0,S0101786,L,
ch:1:sloid:92913:0:732091,,"Genève, Trembley",,46.2183840,6.12568900,,,0,S0101786,,
S0101787,,Trembley,,46.2184460,6.12563600,,,1,,,
0101787_I,,Trembley,,46.2184460,6.12563600,,,0,S0101787,I,
ch:1:sloid:92913:0:646065,,"Genève, Trembley",,46.2184460,6.12563600,,,0,S0101787,,
S0101788,,Tronchet,,46.1971620,6.20647600,,,1,,,
0101788_D,,Tronchet,,46.1971620,6.20647600,,,0,S0101788,D,
ch:1:sloid:93116:0:945512,,"Thônex, Tronchet",,46.1971620,6.20647600,,,0,S0101788,,
S0101789,,Tronchet,,46.1961900,6.20560400,,,1,,,
0101789_A,,Tronchet,,46.1961900,6.20560400,,,0,S0101789,A,
ch:1:sloid:93116:0:150979,,"Thônex, Tronchet",,46.1961900,6.20560400,,,0,S0101789,,
S0101790,,Tronchet,,46.1953850,6.20524600,,,1,,,
0101790_B,,Tronchet,,46.1953850,6.20524600,,,0,S0101790,B,
ch:1:sloid:93116:0:763401,,"Thônex, Tronchet",,46.1953850,6.20524600,,,0,S0101790,,
S0101792,,Terrassière,,46.2010230,6.15645300,,,1,,,
0101792_T,,Terrassière,,46.2010230,6.15645300,,,0,S0101792,T,
ch:1:sloid:92910:0:151460,,"Genève, Terrassière",,46.2010230,6.15645300,,,0,S0101792,,
S0101793,,Terrassière,,46.2011790,6.15594400,,,1,,,
0101793_U,,Terrassière,,46.2011790,6.15594400,,,0,S0101793,U,
ch:1:sloid:92910:0:333843,,"Genève, Terrassière",,46.2011790,6.15594400,,,0,S0101793,,
S0101794,,Terrassière,,46.2007300,6.15524200,,,1,,,
0101794_V,,Terrassière,,46.2007300,6.15524200,,,0,S0101794,V,
ch:1:sloid:92910:0:735349,,"Genève, Terrassière",,46.2007300,6.15524200,,,0,S0101794,,
S0101795,,Terrassière,,46.2010340,6.15588300,,,1,,,
0101795_W,,Terrassière,,46.2010340,6.15588300,,,0,S0101795,W,
ch:1:sloid:92910:0:841958,,"Genève, Terrassière",,46.2010340,6.15588300,,,0,S0101795,,
S0101796,,Tunnel Routier,,46.2426150,6.12203200,,,1,,,
0101796_W,,Tunnel Routier,,46.2426150,6.12203200,,,0,S0101796,W,
ch:1:sloid:92953:0:562327,,"Grand-Saconnex, Tunnel Routier",,46.2426150,6.12203200,,,0,S0101796,,
S0101797,,Tunnel Routier,,46.2424290,6.12227000,,,1,,,
0101797_X,,Tunnel Routier,,46.2424290,6.12227000,,,0,S0101797,X,
ch:1:sloid:92953:0:354460,,"Grand-Saconnex, Tunnel Routier",,46.2424290,6.12227000,,,0,S0101797,,
S0101798,,Tunnel Routier,,46.2440340,6.12338500,,,1,,,
0101798_Z,,Tunnel Routier,,46.2440340,6.12338500,,,0,S0101798,Z,
ch:1:sloid:92953:0:992957,,"Grand-Saconnex, Tunnel Routier",,46.2440340,6.12338500,,,0,S0101798,,
S0101799,,Tunnel Routier,,46.2435210,6.12330700,,,1,,,
0101799_Y,,Tunnel Routier,,46.2435210,6.12330700,,,0,S0101799,Y,
ch:1:sloid:92953:0:288979,,"Grand-Saconnex, Tunnel Routier",,46.2435210,6.12330700,,,0,S0101799,,
S0101800,,La Tuilière,,46.1492780,6.00643500,,,1,,,
0101800_G,,La Tuilière,,46.1492780,6.00643500,,,0,S0101800,G,
ch:1:sloid:92635:0:559586,,"Avusy, La Tuiliere",,46.1492780,6.00643500,,,0,S0101800,,
S0101801,,La Tuilière,,46.1490710,6.00640200,,,1,,,
0101801_H,,La Tuilière,,46.1490710,6.00640200,,,0,S0101801,H,
ch:1:sloid:92635:0:509051,,"Avusy, La Tuiliere",,46.1490710,6.00640200,,,0,S0101801,,
S0101802,,Les Tuileries-Gare,,46.2504300,6.14669100,,,1,,,
0101802_A,,Les Tuileries-Gare,,46.2504300,6.14669100,,,0,S0101802,A,
ch:1:sloid:3229:0:22305,,"Les Tuileries, gare",,46.2504300,6.14669100,,,0,S0101802,,
S0101803,,Les Tuileries-Gare,,46.2503820,6.14647200,,,1,,,
0101803_B,,Les Tuileries-Gare,,46.2503820,6.14647200,,,0,S0101803,B,
ch:1:sloid:3229:0:254533,,"Les Tuileries, gare",,46.2503820,6.14647200,,,0,S0101803,,
S0101805,,Chemin des Turaines,,46.2514790,6.26007800,,,1,,,
0101805_J,,Chemin des Turaines,,46.2514790,6.26007800,,,0,S0101805,J,
ch:1:sloid:92954:0:25824,,"Gy, Turaines",,46.2514790,6.26007800,,,0,S0101805,,
S0101806,,Thônex-Vallard,,46.1891640,6.19994600,,,1,,,
0101806_L,,Thônex-Vallard,,46.1891640,6.19994600,,,0,S0101806,L,
ch:1:sloid:93124:0:615990,,"Thônex, Vallard",,46.1891640,6.19994600,,,0,S0101806,,
S0101807,,Taverney,,46.2305930,6.11717600,,,1,,,
0101807_Z,,Taverney,,46.2305930,6.11717600,,,0,S0101807,Z,
ch:1:sloid:92952:0:275759,,"Grand-Saconnex, Taverney",,46.2305930,6.11717600,,,0,S0101807,,
S0101808,,Taverney,,46.2307020,6.11726400,,,1,,,
0101808_Y,,Taverney,,46.2307020,6.11726400,,,0,S0101808,Y,
ch:1:sloid:92952:0:868398,,"Grand-Saconnex, Taverney",,46.2307020,6.11726400,,,0,S0101808,,
S0101809,,Troinex-Mairie,,46.1598930,6.14805900,,,1,,,
0101809_E,,Troinex-Mairie,,46.1598930,6.14805900,,,0,S0101809,E,
ch:1:sloid:87093:0:902027,,"Troinex, mairie",,46.1598930,6.14805900,,,0,S0101809,,
S0101810,,Troinex-Mairie,,46.1600210,6.14826300,,,1,,,
0101810_F,,Troinex-Mairie,,46.1600210,6.14826300,,,0,S0101810,F,
ch:1:sloid:87093:0:328759,,"Troinex, mairie",,46.1600210,6.14826300,,,0,S0101810,,
S0101812,,Troinex-Ville,,46.1592600,6.14464300,,,1,,,
0101812_H,,Troinex-Ville,,46.1592600,6.14464300,,,0,S0101812,H,
ch:1:sloid:88195:0:228631,,"Troinex, ville",,46.1592600,6.14464300,,,0,S0101812,,
S0101813,,Lancy-Hubert,,46.1923980,6.11004400,,,1,,,
0101813_I,,Lancy-Hubert,,46.1923980,6.11004400,,,0,S0101813,I,
ch:1:sloid:92986:0:224178,,"Petit-Lancy, Lancy Hubert",,46.1923980,6.11004400,,,0,S0101813,,
S0101814,,Lancy-Hubert,,46.1930670,6.10952300,,,1,,,
0101814_J,,Lancy-Hubert,,46.1930670,6.10952300,,,0,S0101814,J,
ch:1:sloid:92986:0:241325,,"Petit-Lancy, Lancy Hubert",,46.1930670,6.10952300,,,0,S0101814,,
S0101817,,Uni-Mail,,46.1952320,6.14101700,,,1,,,
0101817_N,,Uni-Mail,,46.1952320,6.14101700,,,0,S0101817,N,
ch:1:sloid:92915:0:977778,,"Genève, Uni-Mail",,46.1952320,6.14101700,,,0,S0101817,,
S0101818,,Uni-Mail,,46.1945920,6.14090200,,,1,,,
0101818_O,,Uni-Mail,,46.1945920,6.14090200,,,0,S0101818,O,
ch:1:sloid:92915:0:428718,,"Genève, Uni-Mail",,46.1945920,6.14090200,,,0,S0101818,,
S0101819,,Uni-Mail,,46.1948120,6.14119500,,,1,,,
0101819_P,,Uni-Mail,,46.1948120,6.14119500,,,0,S0101819,P,
ch:1:sloid:92915:0:511603,,"Genève, Uni-Mail",,46.1948120,6.14119500,,,0,S0101819,,
S0101820,,Uni-Mail,,46.1956910,6.14101900,,,1,,,
0101820_Q,,Uni-Mail,,46.1956910,6.14101900,,,0,S0101820,Q,
ch:1:sloid:92915:0:423070,,"Genève, Uni-Mail",,46.1956910,6.14101900,,,0,S0101820,,
S0101821,,Vandoeuvres-Centre communal,,46.2239030,6.20592300,,,1,,,
0101821_F,,Vandoeuvres-Centre communal,,46.2239030,6.20592300,,,0,S0101821,F,
ch:1:sloid:8248:0:925485,,"Vandoeuvres, Centre communal",,46.2239030,6.20592300,,,0,S0101821,,
S0101822,,Vandoeuvres-Centre communal,,46.2238920,6.20578000,,,1,,,
0101822_G,,Vandoeuvres-Centre communal,,46.2238920,6.20578000,,,0,S0101822,G,
ch:1:sloid:8248:0:650989,,"Vandoeuvres, Centre communal",,46.2238920,6.20578000,,,0,S0101822,,
S0101823,,Bernex-Vailly,,46.1750770,6.06098100,,,1,,,
0101823_E,,Bernex-Vailly,,46.1750770,6.06098100,,,0,S0101823,E,
ch:1:sloid:8134:0:682643,,"Bernex, Vailly",,46.1750770,6.06098100,,,0,S0101823,,
S0101825,,Bernex-Vailly,,46.1748770,6.06009200,,,1,,,
0101825_F,,Bernex-Vailly,,46.1748770,6.06009200,,,0,S0101825,F,
ch:1:sloid:8134:0:313652,,"Bernex, Vailly",,46.1748770,6.06009200,,,0,S0101825,,
S0101826,,Bernex-Vailly,,46.1749370,6.05914500,,,1,,,
0101826_G,,Bernex-Vailly,,46.1749370,6.05914500,,,0,S0101826,G,
ch:1:sloid:8134:0:329094,,"Bernex, Vailly",,46.1749370,6.05914500,,,0,S0101826,,
S0101828,,Vandoeuvres-Village,,46.2214140,6.20295900,,,1,,,
0101828_A,,Vandoeuvres-Village,,46.2214140,6.20295900,,,0,S0101828,A,
ch:1:sloid:87094:0:752284,,"Vandoeuvres, village",,46.2214140,6.20295900,,,0,S0101828,,
S0101829,,Vandoeuvres-Village,,46.2213340,6.20306400,,,1,,,
0101829_B,,Vandoeuvres-Village,,46.2213340,6.20306400,,,0,S0101829,B,
ch:1:sloid:87094:0:97863,,"Vandoeuvres, village",,46.2213340,6.20306400,,,0,S0101829,,
S0101830,,Vandoeuvres-Village,,46.2217060,6.20251200,,,1,,,
0101830_C,,Vandoeuvres-Village,,46.2217060,6.20251200,,,0,S0101830,C,
ch:1:sloid:87094:0:208104,,"Vandoeuvres, village",,46.2217060,6.20251200,,,0,S0101830,,
S0101831,,Val-d'Arve,,46.1846230,6.15029700,,,1,,,
0101831_L,,Val-d'Arve,,46.1846230,6.15029700,,,0,S0101831,L,
ch:1:sloid:92682:0:95777,,"Carouge GE, Val-d'Arve",,46.1846230,6.15029700,,,0,S0101831,,
S0101832,,Val-d'Arve,,46.1847270,6.14986800,,,1,,,
0101832_M,,Val-d'Arve,,46.1847270,6.14986800,,,0,S0101832,M,
ch:1:sloid:92682:0:796593,,"Carouge GE, Val-d'Arve",,46.1847270,6.14986800,,,0,S0101832,,
